label,buy_age,start_mileage,most_recently_amount,year_station_costmoney,industry,sr_area,sales_city_lvname,month_income,marital_status,is_insaic_insur,system,cust_sex
0,29.3,0,238.0,1572.0,,,二线城市,,,是,android,1
0,28.4,0,396.0,16925.36,,,四线城市,,,否,,0
0,52.7,0,754.0,42898.0,,,三线城市,,,是,android,1
0,36.0,0,0.0,0.0,,,二线城市,,,否,android,1
0,30.7,10486,658.0,1655.0,,,一线城市,,,否,ios,1
0,37.3,0,0.0,10484.0,,,一线城市,,,是,android,1
0,65.6,0,1644.0,2680.0,,,四线城市,,,是,android,1
0,39.8,7950,1876.0,6878.0,,售后咨询,一线城市,2万-5万元,已婚,否,android,1
0,33.3,28411,9080.0,14004.0,,,一线城市,,,是,ios,0
0,37.3,0,2893.0,4321.0,,售中咨询,一线城市,,,否,ios,1
0,41.6,21015,1679.0,19151.0,,售后咨询,一线城市,,,是,android,1
0,28.3,0,600.0,3036.0,,,一线城市,,,是,android,0
0,33.9,0,0.0,2104.0,,质量维修,二线城市,,,否,android,1
0,35.4,0,2632.0,3665.0,,售后咨询,一线城市,,,是,ios,1
0,36.1,13394,1616.0,1616.0,,售后咨询,一线城市,,,否,android,1
0,37.0,0,2304.0,2304.0,,,二线城市,,,否,android,1
0,35.9,45583,8129.0,31329.0,,,二线城市,,,否,,1
0,44.1,0,3072.0,3072.0,,售后咨询,一线城市,,,是,ios,0
0,33.5,38861,11603.8,11603.8,,售后咨询,一线城市,,,否,android,1
0,46.6,0,0.0,2590.0,,车主俱乐部,二线城市,,,否,android,1
0,40.2,0,1100.0,2474.0,,,一线城市,,,否,ios,1
0,34.7,0,0.0,7118.0,,售后咨询,一线城市,,,是,android,1
0,31.8,28733,0.0,1291.0,,售后咨询,二线城市,,,是,android,1
0,33.0,0,0.0,4855.0,,,三线城市,,,是,ios,1
0,35.1,0,0.0,0.0,,,四线城市,,,否,android,0
0,51.1,0,0.0,2110.0,,售后咨询,二线城市,,,是,android,1
0,37.5,5872,0.0,2219.0,,,二线城市,,,是,,1
0,32.5,0,1540.0,1540.0,,售后咨询,三线城市,,,是,android,1
0,44.4,0,2.0,1059.0,,,三线城市,,,否,ios,0
0,32.1,0,1036.0,2052.0,,售后咨询,四线城市,,,是,ios,1
0,34.7,0,1704.0,1704.0,,用车服务,一线城市,,,否,ios,1
0,36.4,0,150.0,947.0,,,三线城市,,,是,android,1
0,24.9,10191,0.0,0.0,,售后咨询,三线城市,,,否,ios,1
0,35.0,0,2053.0,3349.0,,,一线城市,,,是,android,1
0,38.4,0,0.0,1473.0,,售后咨询,四线城市,,,否,ios,0
0,50.9,0,0.0,1259.0,,售后咨询,一线城市,,,否,ios,1
0,40.4,0,2600.0,3976.0,,,二线城市,,,是,android,1
0,31.3,0,0.0,1194.0,,,二线城市,,,否,ios,0
0,42.3,0,1745.9,1745.9,,,二线城市,,,是,android,1
0,34.7,0,1.0,3839.0,,,一线城市,,,否,ios,1
0,28.0,0,4416.0,5716.0,,售后咨询,三线城市,,,是,android,1
0,35.7,0,0.0,1515.0,,售后咨询,一线城市,,,是,android,0
0,28.0,0,1008.0,2016.0,,,二线城市,,,否,android,0
0,31.8,0,506.0,0.0,,,二线城市,,,否,ios,1
0,33.7,0,1398.0,16450.0,,售后咨询,三线城市,,,是,ios,1
0,45.7,12620,0.0,0.0,,售后咨询,二线城市,,,否,,1
0,28.7,0,0.0,0.0,,,二线城市,,,是,,1
0,34.4,22586,1524.0,2292.0,,,三线城市,,,否,ios,1
0,27.2,0,1088.0,2804.0,,质量维修,三线城市,,,否,android,1
0,37.1,0,28.0,24711.95,,售后咨询,一线城市,,,是,ios,0
0,30.9,0,1016.0,2808.0,,,一线城市,,,是,android,1
0,39.8,0,0.0,0.0,,,一线城市,,,是,,1
0,39.6,0,2531.0,2531.0,,质量维修,二线城市,,,是,ios,1
0,35.0,0,295.0,5036.0,,售后咨询,一线城市,,,是,android,1
0,39.1,0,0.0,0.0,,,五线城市,,,否,,1
0,35.3,0,0.0,0.0,,售后咨询,一线城市,,,是,ios,1
0,46.4,0,1957.0,3055.0,,,二线城市,,,是,ios,1
0,41.2,0,0.0,70.0,,,二线城市,,,是,android,1
0,36.9,0,1226.0,7886.0,,,一线城市,,,否,android,1
0,62.6,6673,0.0,0.0,,,一线城市,,,否,android,1
0,33.6,12918,0.0,183.0,,,二线城市,,,是,ios,1
0,36.1,13790,0.0,0.0,,,二线城市,,,否,android,1
0,35.3,0,0.0,4584.0,,售后咨询,一线城市,,,是,ios,0
0,36.1,0,70.0,1330.0,,,二线城市,,,是,android,0
0,33.3,0,0.0,0.0,,,一线城市,,,否,,0
0,49.0,0,0.0,70.0,,售后咨询,二线城市,,,是,android,1
0,41.2,0,70.0,25120.0,,,一线城市,,,否,,1
0,51.9,0,0.0,0.0,,,二线城市,,,是,android,1
0,33.0,0,498.0,1168.0,,,二线城市,,,否,android,0
0,37.0,0,0.0,0.0,,,二线城市,,,是,,0
0,26.4,0,1116.0,1738.0,,,一线城市,,,否,android,0
0,30.8,0,570.0,570.0,,,二线城市,,,是,android,1
0,28.3,0,0.0,560.0,,,三线城市,,,是,android,1
0,24.1,27823,1949.0,1949.0,,服务争议,四线城市,,,是,android,1
0,54.5,0,1116.0,1116.0,,,一线城市,,,否,android,1
0,59.9,0,1036.0,1036.0,,售后咨询,二线城市,,,是,android,1
0,37.7,0,1716.0,2842.0,,售后咨询,二线城市,,,是,android,0
0,54.0,8132,526.0,6820.0,,,一线城市,,,否,ios,0
0,52.0,0,1466.0,3434.0,,售后咨询,一线城市,,,是,ios,1
0,32.2,0,42730.0,45662.0,,车主俱乐部,三线城市,,,是,android,1
0,20.4,0,2000.0,14118.0,,,二线城市,,,是,android,1
0,39.8,0,0.0,0.0,,,一线城市,,,否,ios,1
0,55.4,0,1976.0,4800.0,,,四线城市,,,是,ios,1
0,35.3,24307,1036.0,4113.0,,,一线城市,,,是,android,1
0,32.5,0,2969.72,9553.72,,用车服务,三线城市,,,否,ios,0
0,41.7,0,1280.0,11738.0,,售后咨询,二线城市,,,否,ios,1
0,42.1,0,0.0,14353.0,,,二线城市,,,否,,1
0,31.6,0,0.0,3042.0,,,一线城市,,,否,,1
0,45.9,11340,1036.0,154163.0,,用车服务,三线城市,,,是,ios,1
0,40.4,19222,616.0,10595.0,,,二线城市,,,是,android,1
0,37.8,0,2432.0,2432.0,,,五线城市,,,是,ios,1
0,37.7,0,0.0,0.0,,,五线城市,,,否,,0
0,54.4,0,0.0,0.0,,,三线城市,,,否,,1
0,26.9,0,1962.0,3639.0,,售后咨询,四线城市,,,否,android,0
0,35.0,8221,0.0,1294.0,,,一线城市,,,否,,0
0,32.3,0,6101.0,7177.0,,服务争议,三线城市,,,是,android,1
0,58.0,0,1423.0,1423.0,,,一线城市,,,是,ios,0
0,32.9,36353,0.0,0.0,,车主俱乐部,一线城市,,,否,,1
0,29.7,25536,8940.0,0.0,,,二线城市,,,否,ios,1
0,40.5,0,1048.0,4610.0,,售后咨询,三线城市,,,是,android,1
0,42.1,0,480.0,2686.0,,,二线城市,,,是,ios,1
0,35.6,10189,1300.0,3300.0,,售后咨询,一线城市,,,是,android,0
0,34.2,27433,21255.39,21255.39,,,一线城市,,,否,ios,1
0,40.7,0,0.0,0.0,,,一线城市,,,是,android,0
0,39.3,69259,350.0,2070.0,,售后咨询,四线城市,,,是,android,1
0,37.4,0,0.0,4257.4,,售后咨询,三线城市,,,是,android,1
0,37.4,0,0.0,0.0,,质量维修,一线城市,,,是,android,1
0,30.6,0,1119.0,2336.0,,,二线城市,,,是,ios,1
0,50.8,0,2115.0,5515.0,,,二线城市,,,是,android,1
0,49.9,46500,716.0,1831.0,,服务争议,三线城市,,,否,ios,1
0,33.1,0,2188.0,3802.0,,售后咨询,二线城市,,,是,android,0
0,28.9,29437,0.0,17151.0,,售后咨询,一线城市,,,否,android,1
0,30.4,19239,0.0,3553.0,,售后咨询,一线城市,,,是,android,1
0,31.5,0,1073.0,3148.0,,,二线城市,,,是,android,0
0,33.6,0,0.0,0.0,,,三线城市,,,否,,0
0,32.1,0,0.0,8842.0,,,三线城市,,,是,ios,1
0,45.7,0,1571.0,1571.0,,售后咨询,一线城市,2万-5万元,已婚,是,ios,1
0,40.7,0,280.0,280.0,,车主俱乐部,一线城市,,,是,android,1
0,33.0,0,0.0,0.0,,,二线城市,,,否,android,1
0,36.9,0,1902.0,1902.0,,,四线城市,,,否,android,1
0,45.9,0,279.0,0.0,,,三线城市,,,是,,1
0,38.4,0,1663.0,3816.0,,售后咨询,一线城市,,,是,android,0
0,38.4,0,1800.0,1800.0,,,一线城市,,,是,ios,0
0,27.4,7175,598.0,11778.0,,,四线城市,,,是,ios,0
0,35.5,0,1820.0,2190.0,,服务争议,二线城市,,,是,android,1
0,33.3,0,1152.0,1152.0,,,一线城市,,,是,android,0
0,41.7,0,236.0,2504.0,,,一线城市,,,是,ios,1
0,50.6,0,0.0,0.0,,,二线城市,,,是,,0
0,24.3,0,70.0,2670.0,,,一线城市,,,是,ios,1
0,25.0,0,1148.0,4393.0,,售后咨询,三线城市,,,是,android,1
0,52.3,0,0.0,0.0,,,三线城市,,,是,android,1
0,50.7,0,0.0,0.0,,售后咨询,三线城市,,,否,ios,1
0,40.8,0,0.0,73.0,,,一线城市,,,是,android,1
0,31.7,18773,1363.0,1363.0,,,一线城市,,,否,,0
0,38.1,0,0.0,0.0,,,一线城市,,,是,,1
0,26.1,0,0.0,76.0,,,四线城市,,,是,ios,0
0,47.3,7227,0.0,70.0,,,三线城市,,,是,ios,0
0,29.6,0,0.0,0.0,,,一线城市,,,是,android,0
0,40.7,0,73.0,73.0,,,一线城市,,,是,android,0
0,45.5,0,0.0,0.0,,,二线城市,,,是,,1
0,37.3,0,398.0,398.0,,,三线城市,,,是,ios,1
0,49.2,0,70.0,70.0,,,二线城市,,,是,android,1
0,40.2,0,1200.0,1200.0,,销售咨询,,,,否,ios,1
0,35.0,0,0.0,70.0,,,四线城市,,,否,android,1
0,44.0,5168,413.0,8974.0,,服务争议,一线城市,,,是,android,1
0,49.4,27415,0.0,0.0,,,二线城市,,,否,,1
0,35.6,10857,608.0,2933.0,,道路救援,四线城市,,,是,ios,1
0,28.2,0,1150.0,11174.0,,售后咨询,二线城市,2万-5万元,已婚,是,android,1
0,38.3,0,10000.0,12338.0,,,一线城市,,,否,android,1
0,42.1,19934,14400.0,37732.0,,售后咨询,二线城市,,,否,android,1
0,38.7,0,0.0,3098.0,,,三线城市,,,否,android,1
0,35.7,0,3127.0,0.0,,,五线城市,,,否,ios,1
0,42.5,0,1121.0,2343.0,,售后咨询,四线城市,,,是,android,1
0,49.5,0,1172.0,1172.0,,,一线城市,,,否,android,1
0,40.5,0,612.0,1431.0,,,一线城市,50万元以上,已婚,是,android,1
0,49.5,0,2098.0,19675.0,,售后咨询,三线城市,,,是,android,1
0,38.4,0,0.0,0.0,,车主俱乐部,一线城市,,,否,ios,1
0,31.6,0,3026.0,3698.0,,服务争议,二线城市,,,否,android,1
0,47.4,0,1108.0,3105.0,,,一线城市,,,是,android,1
0,23.8,0,0.0,0.0,,,三线城市,,,否,,1
0,60.4,0,1150.0,2303.0,,,二线城市,,,否,ios,1
0,30.6,6920,1884.0,2414.0,,,三线城市,,,否,,1
0,33.0,26969,800.0,5891.0,,,三线城市,,,是,ios,1
0,40.6,0,1510.0,2612.0,,,三线城市,,,是,ios,0
0,38.5,0,1796.0,3384.0,,车主俱乐部,二线城市,,,否,android,1
0,34.4,0,0.0,0.0,,,一线城市,,,否,android,1
0,53.2,0,1662.0,3626.0,,,四线城市,,,是,ios,1
0,40.1,47521,0.0,1200.0,,,一线城市,,,否,,1
0,40.4,0,0.0,2192.0,,,二线城市,,,是,ios,1
0,36.0,0,0.0,0.0,,售后咨询,二线城市,,,是,,1
0,44.3,0,1080.0,3392.0,,,三线城市,,,否,,0
0,30.9,21496,0.0,0.0,,,三线城市,,,否,ios,1
0,57.2,0,1129.0,208486.0,,,一线城市,,,是,ios,1
0,49.8,0,0.0,3573.0,,,三线城市,,,否,android,0
0,35.3,0,0.0,1185.0,,,四线城市,,,是,ios,1
0,58.7,0,2072.0,2072.0,,服务争议,二线城市,,,否,android,1
0,23.0,0,0.0,0.0,,,三线城市,,,否,,0
0,62.0,0,1229.0,1229.0,,售后咨询,三线城市,,,否,android,1
0,54.1,0,0.0,0.0,,售后咨询,二线城市,,,否,android,1
0,29.8,0,1522.0,1522.0,,,三线城市,,,是,,0
0,35.5,0,0.0,4871.0,,,二线城市,,,否,ios,0
0,27.6,4527,1301.0,17256.0,,售后咨询,二线城市,,,是,android,1
0,39.7,0,0.0,5912.0,,售后咨询,一线城市,,,否,ios,0
0,45.9,0,0.0,1203.0,,,四线城市,,,否,,1
0,32.9,0,1738.0,4733.0,,,三线城市,,,是,android,1
0,41.2,13318,915.0,3307.0,,,三线城市,,,是,android,1
0,38.6,0,2437.0,5196.0,,,一线城市,,,是,ios,1
0,31.5,11263,1948.0,3688.0,,,四线城市,,,是,android,0
0,49.7,0,1003.0,14416.0,,售后咨询,一线城市,,,是,android,1
0,36.4,0,0.0,0.0,,,一线城市,,,否,android,0
0,73.0,0,0.0,0.0,,,一线城市,,,是,android,1
0,31.6,0,0.0,1466.0,,,二线城市,,,否,ios,0
0,33.3,0,0.0,0.0,,,三线城市,,,是,android,1
0,35.0,0,0.0,0.0,,售后咨询,一线城市,,,是,android,1
0,37.4,11597,0.0,2872.0,,,二线城市,,,否,android,1
0,38.0,11176,980.0,4438.0,,售后咨询,三线城市,,,是,android,1
0,55.3,0,2000.0,2000.0,,,二线城市,,,否,android,1
0,46.8,0,1367.0,12322.0,,,一线城市,,,否,android,1
0,33.2,0,36553.51,46922.51,,,一线城市,,,是,android,1
0,34.0,34165,0.0,13266.0,,,二线城市,,,是,android,1
0,52.9,13910,2390.0,4642.0,,售后咨询,三线城市,,,是,android,1
0,31.8,0,1175.0,1175.0,,,五线城市,,,否,,1
0,51.8,0,1170.0,19870.0,,,四线城市,,,是,ios,1
0,51.8,0,996.0,1466.0,,售后咨询,三线城市,,,是,android,0
0,51.9,0,80.0,5230.0,,,一线城市,,,是,android,1
0,30.1,11906,0.0,0.0,,,二线城市,,,否,android,1
0,37.8,0,0.0,0.0,,,三线城市,,,否,,1
0,51.6,0,1114.0,5922.0,,,二线城市,,,是,android,0
0,26.6,13384,1076.0,10443.08,,,二线城市,,,是,ios,0
0,38.4,0,0.0,4968.0,,,三线城市,,,是,android,1
0,36.2,0,0.0,38515.0,,,二线城市,,,是,ios,1
0,39.5,0,0.0,0.0,,,一线城市,,,是,,0
0,52.0,0,0.0,0.0,,,一线城市,,,否,,1
0,37.9,0,0.0,0.0,,,二线城市,,,否,,0
0,34.9,0,675.0,1870.0,,,三线城市,,,是,android,1
0,34.7,0,0.0,0.0,,,二线城市,,,否,,1
0,58.8,4543,0.0,0.0,,,三线城市,,,否,android,1
0,38.9,0,2134.0,4069.0,,,二线城市,,,是,android,1
0,36.6,14911,617.0,1525.0,,,一线城市,,,是,,0
0,24.7,0,0.0,0.0,,,三线城市,,,否,,0
0,40.2,0,480.0,480.0,,,二线城市,,,否,android,1
0,42.4,0,67.0,67.0,,服务争议,四线城市,,,是,android,1
0,31.1,0,0.0,0.0,,,二线城市,,,是,android,1
0,37.4,0,0.0,383.0,,车主俱乐部,三线城市,,,否,android,1
0,43.0,0,0.0,17674.0,,,一线城市,,,是,android,1
0,35.7,0,98.0,4053.0,,售后咨询,三线城市,,,是,android,1
0,40.8,12193,0.0,4092.0,,,四线城市,,,否,,1
0,39.7,5264,1150.0,1224.0,,,二线城市,,,是,android,1
0,38.0,0,0.0,2320.24,,,三线城市,,,是,android,1
0,39.1,0,0.0,77.0,,,三线城市,,,是,ios,1
0,32.6,0,0.0,178.0,,,二线城市,,,是,ios,1
0,52.4,0,0.0,0.0,,,一线城市,,,否,ios,0
0,32.6,0,0.0,0.0,,,一线城市,,,是,android,0
0,30.4,0,70.0,70.0,,,三线城市,,,是,android,1
0,34.5,0,70.0,70.0,,,三线城市,,,是,android,0
0,48.4,0,0.0,0.0,,,二线城市,,,是,android,1
0,53.9,14280,8492.0,9532.0,,售后咨询,三线城市,,,否,android,1
0,42.0,0,1462.0,2466.0,,质量维修,四线城市,,,否,ios,1
0,39.1,0,2016.0,2016.0,,,三线城市,,,否,ios,0
0,38.7,0,1016.0,6695.0,,售后咨询,一线城市,,,是,ios,1
0,35.0,0,1036.0,3166.0,,售后咨询,二线城市,,,否,android,1
0,50.9,45332,0.0,0.0,,,二线城市,,,否,ios,1
0,37.2,30579,0.0,0.0,,,二线城市,,,否,,1
0,52.0,26003,1039.0,2108.0,,,二线城市,,,否,android,1
0,38.5,0,224.0,9688.4,,服务争议,一线城市,,,是,android,1
0,39.9,17253,1036.0,1036.0,,售后咨询,二线城市,2万-5万元,已婚,否,android,1
0,33.6,0,3200.0,5909.0,,,一线城市,,,否,ios,0
0,28.7,0,1183.0,2342.0,,,三线城市,,,否,android,1
0,31.8,0,1036.0,44146.0,,,四线城市,,,否,android,1
0,32.8,0,1020.0,2018.0,,服务争议,一线城市,,,是,android,1
0,36.5,0,0.0,2032.0,,售后咨询,三线城市,,,否,ios,1
0,58.9,0,0.0,3682.0,,,二线城市,,,是,android,0
0,57.1,0,0.0,14546.0,,,三线城市,,,是,android,1
0,28.7,0,0.0,17178.0,,,三线城市,,,是,android,0
0,47.5,0,5900.0,7133.9,,,二线城市,,,否,android,1
0,38.9,0,0.0,2658.0,,售后咨询,三线城市,,,是,ios,1
0,42.7,0,2539.0,47365.0,,客户营销,一线城市,,,是,ios,0
0,38.7,10395,0.0,8250.0,,售后咨询,二线城市,,,是,android,1
0,38.9,19500,11000.0,25930.42,,售后咨询,一线城市,,,是,android,1
0,35.5,0,0.0,0.0,,售后咨询,二线城市,,,否,android,1
0,44.3,0,0.0,0.0,,,二线城市,,,否,ios,0
0,32.5,19133,0.0,1717.0,,,三线城市,,,否,android,1
0,21.2,0,0.0,16874.0,,,三线城市,,,是,ios,0
0,33.7,11530,266.0,5134.0,,,四线城市,,,是,,0
0,37.9,16600,0.0,0.0,,售后咨询,,,,否,ios,1
0,33.7,0,12730.5,15140.5,,售后咨询,二线城市,,,否,android,0
0,56.6,0,0.0,4172.0,,,二线城市,,,是,ios,1
0,37.8,0,1.0,2081.0,,,三线城市,,,是,android,1
0,59.0,0,2798.0,3831.0,,,一线城市,,,是,ios,1
0,38.2,16464,716.0,4875.0,,售后咨询,二线城市,,,否,android,0
0,38.7,27099,0.0,29949.0,,,二线城市,,,否,,1
0,35.5,0,10128.6,0.0,,,二线城市,,,否,ios,1
0,36.1,0,1832.0,1832.0,,售后咨询,二线城市,,,是,android,1
0,25.2,4512,2463.0,4092.0,,服务争议,一线城市,,,否,,1
0,40.3,0,0.0,5670.0,,,一线城市,,,是,android,0
0,46.3,0,2228.0,2228.0,,车主俱乐部,一线城市,,,否,ios,1
0,29.5,0,1714.0,4576.0,,,二线城市,,,是,ios,1
0,60.4,0,3600.0,5856.0,,,二线城市,,,是,,1
0,65.4,0,0.0,0.0,,,一线城市,,,是,android,1
0,54.6,0,0.0,3419.0,,售后咨询,一线城市,,,是,android,1
0,38.6,0,666.0,666.0,,坐席相关,一线城市,,,否,android,1
0,54.1,0,550.0,550.0,,,二线城市,,,否,android,1
0,34.5,0,261.0,3077.0,,,二线城市,,,是,ios,0
0,40.5,0,0.0,0.0,,售后咨询,二线城市,,,是,,1
0,55.9,4329,0.0,3040.0,,售后咨询,三线城市,,,否,android,1
0,17.7,0,1786.0,6894.0,,,二线城市,,,是,ios,1
0,38.1,0,0.0,2988.0,,售后咨询,三线城市,,,是,android,1
0,32.6,0,0.0,603.0,,,一线城市,,,是,ios,1
0,39.2,25012,0.0,3828.0,,,一线城市,,,是,android,1
0,35.1,6014,1163.0,2326.0,,,二线城市,,,否,,1
0,39.3,0,3102.0,6283.0,,,四线城市,,,是,android,1
0,42.0,0,940.0,3270.0,,,一线城市,,,是,,1
0,44.1,0,0.0,0.0,,,一线城市,,,是,android,0
0,30.9,0,0.0,5155.3,,售后咨询,一线城市,,,是,ios,1
0,47.1,0,0.0,0.0,,,四线城市,,,否,,0
0,32.5,0,0.0,4687.0,,售后咨询,一线城市,,,是,android,0
0,33.3,0,0.0,0.0,,售后咨询,四线城市,,,否,ios,1
0,30.5,0,1478.0,1478.0,,,一线城市,,,是,android,0
0,42.2,0,0.0,8029.63,,售后咨询,二线城市,,,是,ios,1
0,25.0,0,707.0,9941.0,,,三线城市,,,是,ios,1
0,33.9,0,0.0,70.0,,,三线城市,,,否,android,0
0,38.7,0,360.0,430.0,,,二线城市,,,是,ios,1
0,62.5,0,0.0,65.0,,,三线城市,,,是,android,1
0,40.8,0,560.0,560.0,,售后咨询,二线城市,,,是,android,1
0,42.8,0,70.0,70.0,,,一线城市,2万-5万元,已婚,是,ios,1
0,36.1,0,70.0,70.0,,,三线城市,,,是,android,1
0,47.5,0,280.0,280.0,,,一线城市,,,是,android,1
0,49.0,7831,0.0,7270.0,,,一线城市,,,是,ios,1
0,32.5,0,,,,,三线城市,,,是,android,1
0,23.6,0,70.0,70.0,,,二线城市,,,是,ios,1
0,41.1,0,,,,,二线城市,,,是,ios,0
0,28.9,4681,0.0,4970.0,,,一线城市,,,否,android,1
0,32.2,0,70.0,2936.0,,,一线城市,,,是,android,1
0,40.3,0,,,,,四线城市,,,是,android,1
0,38.0,0,1631.0,1631.0,,售后咨询,三线城市,,,否,android,1
0,24.9,0,0.0,1578.0,,售后咨询,三线城市,,,否,ios,1
0,33.1,0,0.0,0.0,,售后咨询,二线城市,,,是,android,1
0,30.4,0,0.0,0.0,,,三线城市,,,否,ios,0
0,45.9,0,0.0,3621.0,,售后咨询,四线城市,,,否,ios,1
0,30.1,0,6061.0,9060.0,,,二线城市,,,否,android,1
0,37.4,11772,1690.0,15477.0,,,二线城市,,,否,android,1
0,50.0,11279,156.0,1192.0,,售后咨询,三线城市,,,否,android,1
0,41.5,0,716.0,8106.0,,售后咨询,四线城市,,,是,android,1
0,28.7,0,921.0,1842.0,,,二线城市,,,否,ios,1
0,31.2,0,898.0,3973.0,,,四线城市,,,否,android,1
0,45.4,0,0.0,0.0,,,二线城市,,,否,,0
0,36.8,0,197.0,197.0,,,一线城市,,,否,ios,1
0,43.9,0,862.0,5312.0,,售后咨询,三线城市,,,否,ios,1
0,45.6,0,991.0,2012.0,,,三线城市,,,否,ios,1
0,57.2,11178,984.0,984.0,,零星问题,三线城市,,,是,android,1
0,56.2,11021,0.0,0.0,,车主俱乐部,一线城市,,,否,ios,0
0,38.9,0,1174.0,2951.0,,售后咨询,二线城市,15000－19999元,已婚,否,android,1
0,31.0,0,0.0,0.0,,坐席相关,二线城市,,,否,ios,1
0,34.0,0,2805.0,9984.0,,,三线城市,,,否,android,0
0,40.7,0,0.0,1152.0,,,五线城市,,,否,android,1
0,31.6,0,735.0,1870.0,,,二线城市,,,否,android,1
0,34.6,0,1296.0,1296.0,,,五线城市,,,是,android,1
0,37.3,0,0.0,0.0,,,三线城市,,,否,ios,1
0,39.3,8331,0.0,0.0,,,三线城市,,,否,android,1
0,35.0,0,0.0,800.0,,,三线城市,,,是,android,0
0,44.2,0,1495.0,1495.0,,售后咨询,二线城市,,,是,ios,1
0,36.4,0,1838.0,1988.0,,,四线城市,,,否,android,1
0,33.5,0,70.0,70.0,,,三线城市,,,否,android,1
0,34.4,0,1982.0,2182.0,,,一线城市,,,否,ios,1
0,38.0,0,0.0,0.0,,,三线城市,,,否,ios,1
0,39.2,0,749.0,749.0,,售后咨询,五线城市,,,是,android,1
0,36.4,0,0.0,0.0,,,二线城市,,,是,android,0
0,34.2,0,0.0,0.0,,,二线城市,,,是,android,0
0,44.1,0,480.0,480.0,,,三线城市,10000－14999元,已婚,是,android,1
0,27.4,0,0.0,50.0,,,一线城市,,,是,android,0
0,33.7,0,200.0,200.0,,售后咨询,一线城市,,,是,android,1
0,35.3,0,1710.0,1710.0,,售后咨询,四线城市,,,否,android,1
0,43.6,0,0.0,0.0,,,三线城市,,,否,android,1
0,41.5,0,10000.32,10000.32,,,三线城市,,,是,android,1
0,34.5,0,0.0,0.0,,,二线城市,,,是,android,1
0,35.6,2119,856.0,0.0,,,一线城市,,,否,,1
0,35.3,0,0.0,11456.4,,,二线城市,,,否,android,1
0,25.8,0,13089.34,15429.34,,,四线城市,,,否,ios,1
0,44.0,0,0.0,4288.0,,,四线城市,,,否,android,1
0,71.0,0,390.0,3230.0,,,二线城市,,,是,ios,1
0,34.7,0,2600.12,4116.12,,售后咨询,二线城市,,,是,ios,1
0,45.5,17696,10.0,10.0,,,一线城市,,,否,,0
0,27.5,0,802.0,1278.0,,,一线城市,,,否,android,1
0,57.3,0,992.0,992.0,,,二线城市,,,是,ios,1
0,53.6,0,0.0,0.0,,,二线城市,,,否,ios,0
0,44.9,14638,0.0,11550.0,,,三线城市,,,否,android,1
0,50.4,0,929.0,2132.0,,,三线城市,,,是,ios,1
0,41.8,0,0.0,1176.0,,,二线城市,,,否,ios,1
0,25.9,0,0.0,0.0,,,二线城市,,,否,ios,1
0,36.5,0,0.0,218.0,,,二线城市,,,否,android,1
0,52.0,0,1855.0,2145.0,,,四线城市,,,是,android,0
0,41.6,11929,0.0,2232.8,,,二线城市,,,否,ios,1
0,45.2,9263,0.0,7076.0,,,一线城市,,,是,ios,1
0,50.1,0,0.0,0.0,,售后咨询,三线城市,,,否,android,0
0,33.2,0,140.0,3154.0,,服务争议,三线城市,,,是,android,0
0,57.1,0,0.0,0.0,,售后咨询,四线城市,,,是,android,1
0,35.3,0,0.0,0.0,,,三线城市,,,是,android,0
0,36.4,0,0.0,3380.0,,,一线城市,,,是,android,1
0,38.1,0,0.0,0.0,,,二线城市,,,是,ios,1
0,36.3,0,190.0,190.0,,售后咨询,二线城市,,,是,android,1
0,31.5,0,656.0,1547.0,,车主俱乐部,二线城市,,,否,android,0
0,55.5,14022,0.0,0.0,,售后咨询,二线城市,,,否,,1
0,31.8,0,866.0,866.0,,销售咨询,四线城市,,,否,android,1
0,32.8,0,0.0,3192.0,,售后咨询,四线城市,,,否,ios,0
0,38.9,10242,1130.0,8290.0,,售后咨询,二线城市,,,否,android,1
0,35.0,0,831.0,2422.0,,,三线城市,,,否,android,1
0,40.2,17241,988.0,4563.0,,售后咨询,四线城市,,,否,ios,1
0,37.3,49098,361.0,449.0,,,二线城市,,,否,android,1
0,36.5,0,1374.0,1374.0,,售后咨询,四线城市,,,是,android,1
0,39.1,1869,0.0,0.0,,,二线城市,,,是,android,1
0,55.4,0,0.0,2629.0,,售后咨询,三线城市,,,否,android,1
0,29.9,0,3400.0,3400.0,,售后咨询,一线城市,,,是,ios,1
0,46.0,2762,1361.0,1371.0,,用车服务,三线城市,,,否,android,1
0,39.6,0,0.0,0.0,,售后咨询,三线城市,,,是,android,1
0,34.3,4589,872.0,872.0,,,一线城市,,,是,ios,1
0,46.5,0,501.0,501.0,,,四线城市,,,是,android,0
0,39.4,0,0.0,0.0,,,二线城市,,,否,ios,0
0,41.9,12502,0.0,0.0,,,四线城市,,,是,android,1
0,27.3,16719,0.0,24400.0,,,三线城市,,,否,ios,1
0,50.5,0,0.0,0.0,,,三线城市,,,是,ios,1
0,43.9,0,0.0,2594.0,,售后咨询,二线城市,,,是,ios,0
0,50.2,0,260.0,260.0,,,二线城市,,,是,android,1
0,64.5,18326,360.0,2472.0,,售后咨询,一线城市,,,否,ios,1
0,60.0,0,0.0,3389.0,,,一线城市,,,是,ios,1
0,40.6,0,0.0,0.0,,,四线城市,,,是,android,1
0,48.6,0,0.0,0.0,,,三线城市,,,是,ios,1
